url,score,lcp,tti,speedIndex,minimizeMainThreadWork,eliminateRenderBlockingResources,minimizeThirdPartyResourcesMs,minimizeThirdPartyResourcesBytes,efficientlyEncodeImages,serveNextGenImages,properlySizeImages,reduceUnusedCSS,minifyCSS,reduceUnusedJS,minifyJavaScript,enormousNetworkPayloads,greenHosting,CO2WithGreenHosting,CO2WithoutGreenHosting,server,frameworks,libraries,externalServices,cachingTechnologies,securityPractices,performanceOptimizations,backendTechnology
http://www.minibus.wien,99,1847,1546,1546,251,878,0,68934,970,1780,3025,160,0,0,0,663044,1,227,263,Apache,-,"Bootstrap, jQuery",-,-,-,-,-
http://www.hq7autoglas.at,99,1962,1828,1701,716,711,-1,-1,0,150,150,0,0,150,0,629118,1,216,247,Apache,Zeta Producer,-,-,-,-,-,-
http://www.wundordination.at,99,1979,1528,1099,191,0,-1,-1,300,1200,0,0,0,0,0,594731,0,236,236,nginx,-,-,-,-,-,-,-
http://www.m77.at,99,1509,1509,2462,208,0,0,502957,0,0,0,0,0,0,0,505310,0,200,200,nginx,WordPress,-,-,-,"strict-transport-security, x-content-type-options, x-frame-options, x-xss-protection, content-security-policy",-,WordPress
http://www.revisionstreuhand.at,99,2107,1322,1915,570,0,-1,-1,0,150,0,0,0,150,0,461993,0,183,183,nginx,-,-,-,-,"strict-transport-security, x-content-type-options, x-frame-options",-,-
http://www.furigan.at,99,2158,2359,1801,1084,47,-1,-1,0,320,300,75,0,225,75,411498,0,163,163,Apache,-,-,-,-,strict-transport-security,-,-
http://pumapanther.at,99,1732,3753,2103,1047,400,18,181546,0,0,0,75,0,750,0,401886,1,138,159,nginx,-,jQuery,-,-,strict-transport-security,-,WordPress
http://www.treffpersonal.at,99,1990,3406,1472,831,57,2,114731,0,155,0,80,0,240,0,390988,0,155,155,Apache,-,-,-,-,strict-transport-security,-,-
https://27vier.com/,99,2000,1970,2255,1529,0,-1,-1,0,0,300,0,0,450,0,381487,0,151,151,-,-,React,-,Cache HIT,strict-transport-security,-,-
http://www.happybuddha.co.at,99,1606,2555,1989,654,0,36,286621,0,45,45,0,0,420,0,369243,1,126,146,Apache,-,Bootstrap,-,-,-,-,-
https://www.parship.at,99,1902,3551,1993,1006,0,0,55611,0,75,75,0,0,335,0,356589,1,122,142,cloudflare,-,-,Cloudflare,,"strict-transport-security, x-content-type-options, x-frame-options, x-xss-protection, content-security-policy",Server-Timing: intid;desc=2812c7594dbcd396,WordPress
http://www.giendl.at,99,1749,2318,1532,933,0,-1,-1,225,375,0,75,0,0,0,353611,0,140,140,Apache,-,-,-,-,strict-transport-security,-,-
http://www.am-tv.at,99,655,984,655,232,0,0,197536,150,225,0,0,0,0,0,339482,1,116,134,Apache,-,-,-,-,-,-,-
http://www.brenner-smile.at,99,2004,3228,1740,900,169,1,114902,0,100,100,110,0,460,0,333471,0,132,132,Apache,-,-,-,-,strict-transport-security,-,-
http://www.wcm.at/,99,1922,1308,923,297,299,0,2470,1125,1425,0,75,0,0,0,309740,0,122,122,Apache,Esselbach Contentteller CMS,-,-,-,-,-,-
http://www.ortho-palme.at,99,2108,607,607,80,0,-1,-1,900,1050,0,0,0,0,0,287115,1,98,113,Apache,-,-,-,-,-,-,-
http://www.komtec.at,99,2251,605,605,72,0,-1,-1,1050,1200,0,0,0,0,0,279049,1,95,110,Apache,-,-,-,-,-,-,-
http://www.cfzierler.com,99,2046,1340,984,230,429,-1,-1,450,450,0,150,0,0,0,259638,0,103,103,nginx,-,"Bootstrap, jQuery",-,-,-,-,-
http://www.brainman.at,99,2043,1301,1301,253,608,-1,-1,0,300,0,0,0,0,0,254586,0,101,101,nginx,-,-,-,-,-,-,-
http://www.ebreal.at,99,1954,605,605,62,0,-1,-1,0,1200,0,0,0,0,0,249392,1,85,99,Apache,-,-,-,-,-,-,-
http://www.gollob.co.at,99,1954,608,608,64,0,-1,-1,750,1050,0,0,0,0,0,237258,0,94,94,"nginx, PleskLin",-,-,-,-,-,-,-
http://www.be-studio.at,99,2091,1028,1028,160,466,0,34145,0,155,0,155,145,65,0,233805,1,80,92,Apache,ProcessWire CMS,jQuery,-,-,"x-frame-options, x-xss-protection",-,Joomla
http://www.ecom4.at,99,1689,751,751,278,123,-1,-1,0,900,0,0,0,0,0,233458,0,92,92,Apache,-,-,-,-,-,-,-
http://www.zahn1160.at,99,1866,1361,1361,187,556,-1,-1,0,450,0,0,0,150,0,230808,1,79,91,Apache,-,jQuery,-,-,-,-,-
http://www.tt-reifen.at,99,1925,1850,1475,547,237,-1,-1,0,150,0,150,0,150,0,230781,0,91,91,Apache,-,-,-,-,strict-transport-security,-,-
http://www.smolej.at,99,1749,1610,2958,363,1083,-1,-1,0,150,0,0,0,300,0,229037,1,78,90,Apache,-,jQuery,-,-,-,-,-
http://www.aamv.at,99,1277,3329,836,487,144,80,197737,0,0,0,0,0,460,0,219613,0,87,87,nginx,-,-,-,-,"strict-transport-security, x-content-type-options, x-frame-options, x-xss-protection",-,-
http://www.fliesen-pientsch.at,99,1883,2011,1598,597,101,-1,-1,0,0,0,150,0,150,0,218663,0,86,86,Apache,-,-,-,-,strict-transport-security,-,-
http://www.rawien.at,99,2030,1767,1634,551,103,-1,-1,0,0,0,135,0,145,0,209993,0,83,83,Apache,-,-,-,-,strict-transport-security,-,-
http://www.donauschiffe.at/,99,1861,1059,1059,178,136,-1,-1,28,450,150,0,0,0,0,209674,1,72,83,Apache,-,-,-,-,-,-,-
http://www.allgemeinmedizin-hernals.at,99,2151,770,770,175,118,-1,-1,450,600,0,0,0,0,0,191188,1,65,75,Apache,-,-,-,-,-,-,-
http://www.drkoban.at,99,1819,2067,1543,244,288,0,106249,300,300,0,0,0,0,0,183458,1,63,72,nginx,-,-,-,-,-,-,-
http://www.haut1a.at,99,1672,1239,1239,184,588,0,1505,0,225,0,0,0,0,0,172613,1,59,68,Apache,-,-,-,-,-,-,-
http://www.godina.at,99,2162,763,763,218,132,0,7663,300,300,0,0,0,0,0,168424,0,66,66,nginx,-,-,Google Analytics,,-,-,-
http://www.hackhofer.at,99,1880,1292,2174,2813,148,-1,-1,0,0,0,0,0,450,0,166633,0,66,66,"nginx, PleskLin",-,-,-,-,-,-,-
http://www.ajsberg.eu,99,1971,1084,1071,79,0,-1,-1,0,450,300,0,0,0,0,158338,1,54,62,Apache,-,-,-,-,-,-,-
http://www.kulturberatung.at,99,1959,1359,1359,212,0,-1,-1,450,600,0,0,0,0,0,152247,0,60,60,"nginx, PleskLin",-,-,-,-,strict-transport-security,-,-
http://www.kerstinengholm.com,99,1996,1282,1282,148,645,-1,-1,0,150,0,0,0,0,0,150822,1,51,59,Apache,-,-,-,-,-,-,-
http://www.dwb-trockenbau.at,99,1821,1091,1076,98,0,-1,-1,300,600,150,0,0,0,0,145776,0,57,103,"nginx, PleskLin",-,-,XMLHttpRequest API,,strict-transport-security,-,-
http://www.psyllou.com,99,1770,1560,1581,481,1156,-1,-1,0,300,0,0,0,0,0,143157,1,49,56,Apache,SIQUANDO,-,-,-,-,-,-
http://www.sf-wohndesign.com,99,1579,1157,1132,305,0,-1,-1,75,450,0,0,0,0,0,136061,0,54,54,Apache,-,-,-,-,-,-,-
http://www.drschneider.eu,99,1754,1173,1168,228,0,-1,-1,0,0,450,0,0,0,0,135040,0,53,53,"nginx, PleskLin",-,-,-,-,-,-,-
http://www.muatreuhand.at,99,1783,1417,1417,252,722,-1,-1,0,150,0,0,0,0,0,134418,1,46,53,Apache,TYPO3 CMS,-,-,-,-,-,-
http://www.itsolution.at,99,1633,1408,1408,255,248,-1,-1,0,450,0,0,0,0,0,131110,0,52,52,"nginx, PleskLin",-,-,-,-,-,-,-
http://www.christianzagler.at,99,1817,1255,2097,350,107,-1,-1,0,0,0,0,0,0,0,130972,0,51,51,Apache,-,-,-,-,strict-transport-security,-,-
http://www.JS-Webpromotion.com,99,1963,1213,1213,348,300,-1,-1,0,290,0,150,0,0,0,123272,1,42,48,Apache,WordPress,-,-,-,-,-,WordPress
http://www.koesten.at,99,2132,620,620,102,0,-1,-1,0,300,600,0,0,0,0,119649,0,47,47,nginx,-,-,-,-,-,-,-
http://www.hollenberger.at,99,1568,1529,1529,223,158,-1,-1,0,0,0,75,0,0,0,108655,1,37,43,Apache,WordPress,-,-,-,-,-,WordPress
http://www.vonhandbisfuss.at,99,1727,1446,1321,164,159,0,18307,315,395,0,0,0,0,0,101115,1,34,40,Apache,-,-,-,-,-,-,-
http://www.frantsitsbau.at,99,2244,771,771,119,0,-1,-1,0,0,0,0,0,0,0,96158,0,38,38,nginx,-,-,-,-,-,-,-
http://www.dzdienstleistung.eu,99,1733,1733,1733,196,1056,0,78623,0,0,0,0,0,0,0,93306,1,32,37,Apache,-,jQuery,-,-,-,-,-
http://www.muin.at,99,2183,631,619,116,0,-1,-1,0,150,0,0,0,0,0,89667,0,35,35,Apache,-,-,-,-,-,-,-
http://deals2go.online,99,1757,1458,1458,283,216,-1,-1,0,75,150,300,0,0,0,84915,1,29,33,Apache,WordPress,-,-,-,-,-,WordPress
http://www.foli-copyshop.at,99,2080,616,616,126,0,-1,-1,0,0,0,0,0,0,0,75287,0,29,29,Apache,-,-,-,-,-,-,-
http://www.ahtopservices.at,99,2053,1062,1062,217,585,-1,-1,150,150,0,0,0,0,0,73881,0,29,29,nginx,-,-,-,-,-,-,-
http://www.bilanzbuchhalter-wien.at,99,2132,757,757,126,137,-1,-1,0,150,0,0,0,0,0,72394,0,28,28,Apache,-,-,-,-,-,-,-
http://www.tramount.at,99,1735,1545,1545,162,139,-1,-1,0,75,0,0,0,0,0,67973,1,23,26,nginx,-,-,-,-,-,-,-
http://www.uf-elektro.at,99,1548,1548,1548,122,0,0,35806,0,0,0,160,0,0,0,67789,1,23,26,nginx,-,-,-,-,strict-transport-security,-,-
http://teamkreativ.at,99,1667,1413,1413,121,0,-1,-1,0,0,0,0,0,0,0,54522,0,21,21,Apache,-,-,-,-,-,-,-
http://www.pisec-zellstoff.at,99,2203,910,910,141,153,-1,-1,0,150,0,0,0,0,0,52863,0,20,20,"nginx, PleskLin",-,-,-,-,-,-,-
http://www.visioninternational.at,99,1733,1204,1204,109,137,-1,-1,0,0,0,0,0,0,0,50108,0,19,19,-,-,jQuery,-,-,"strict-transport-security, x-content-type-options, x-frame-options, content-security-policy",-,-
http://www.wordpress-agentur.at,99,1654,1654,1654,165,422,-1,-1,0,0,0,420,0,0,0,49439,1,16,19,Apache,-,-,-,-,-,-,WordPress
http://www.co-systems.at,99,1833,917,917,190,0,-1,-1,0,0,0,0,0,0,0,48403,0,19,19,Apache,-,-,-,-,-,-,-
http://changeconsult.at,99,1777,1425,1425,96,169,-1,-1,0,0,0,0,0,0,0,15889,0,6,6,Apache,-,-,-,-,-,-,-
http://www.mbustwister.com,99,1807,1355,1355,146,286,-1,-1,0,0,0,0,0,0,0,15410,1,5,6,Apache,-,-,-,-,strict-transport-security,-,-
http://www.go4audit.at,99,1744,1368,1368,138,122,0,193,0,0,0,0,0,0,0,10162,1,3,4,nginx,-,-,-,-,-,-,-
http://www.u4restaurant-wien.at,99,1989,1255,1243,76,0,0,6889,0,0,0,0,0,0,0,7900,1,2,3,openresty,-,-,-,Varnish,-,-,-
http://www.rose-restaurant.at,99,1976,1245,1228,88,0,0,6885,0,0,0,0,0,0,0,7888,1,2,3,openresty,-,-,-,Varnish,-,-,-
http://glanzundgloria.at,99,1612,1246,1246,109,0,0,1775,0,0,0,0,0,0,0,3697,0,1,1,Apache,domainparking,-,-,-,-,-,-
http://www.simoni.at,99,1659,1671,1659,70,0,0,203,0,0,0,0,0,0,0,754,1,0,0,nginx,-,-,-,-,-,-,-
http://www.cantinetta-allora.at,98,1996,1685,1685,663,1089,0,24850,17475,22050,0,0,0,300,0,9141708,0,3629,3629,Apache,WordPress,"Bootstrap, jQuery",-,-,-,-,WordPress
http://www.laufhaus-linz.at,98,2129,1753,1678,410,536,-1,-1,300,8270,0,300,0,0,0,2044654,1,702,811,nginx,-,"Bootstrap, jQuery",-,-,"x-content-type-options, x-xss-protection",-,-
http://www.beimhannes.at,98,2307,3963,1971,1380,92,0,118643,0,3280,1200,85,0,425,0,1158715,0,459,460,Apache,-,-,-,-,strict-transport-security,-,-
http://legalaustria.com,98,1790,4718,2536,1183,0,95,720709,0,0,0,0,0,130,0,779761,0,309,309,nginx,-,-,-,-,-,-,-
http://www.light-solutions.at,98,1635,4868,2438,1420,0,0,671704,0,0,0,300,0,680,0,730145,1,250,289,nginx,-,jQuery,Generic API Endpoint,,"x-content-type-options, content-security-policy",-,-
http://www.karosserie-patschnik.at/,98,1995,4153,2228,903,53,-1,-1,0,0,0,0,0,150,0,729849,0,289,289,Apache,-,-,-,-,strict-transport-security,-,-
http://www.zahnzeit.at,98,2294,2048,1458,543,213,-1,-1,150,900,150,0,0,0,0,689366,0,273,273,"nginx, PleskLin",-,jQuery,-,-,-,-,-
http://www.pizzeria-eduardo.at,98,1967,3236,2568,578,295,-1,-1,0,675,0,75,0,750,75,639689,1,219,253,Apache,-,"Bootstrap, jQuery",-,-,-,-,-
http://www.plan-werk.at,98,1831,1831,1831,151,0,0,96318,300,1360,0,0,0,300,0,519817,0,206,206,Apache,-,jQuery,-,-,-,-,-
https://www.gaijin.at,98,1334,4920,2307,1559,0,170,438712,0,210,0,0,0,810,0,519522,1,178,166,Apache,-,-,-,-,x-frame-options,-,Express
https://www.neuesgelenk.at/,98,2220,3252,1494,866,184,0,112949,0,768,0,150,0,318,0,509018,0,202,202,Apache,-,-,-,-,strict-transport-security,-,-
http://immorealgo.at,98,2228,1766,1766,248,588,-1,-1,300,1805,0,0,0,0,0,439447,1,150,174,Apache,-,-,-,-,-,-,-
http://www.zahnklinik.at,98,1803,3923,1868,1134,46,1,113692,0,150,0,330,0,350,180,438975,0,174,174,Apache,-,-,-,-,strict-transport-security,-,-
http://www.medostwest.com,98,1941,1979,1941,634,231,-1,-1,0,600,750,300,0,0,0,429127,1,147,170,Apache,One.com Web Editor,-,-,Unknown via header configuration,-,-,-
http://www.tk-sicherheitsanlagen.at,98,2011,3783,1840,1243,69,0,113623,0,165,0,165,0,415,0,381670,0,151,151,Apache,-,-,-,-,strict-transport-security,-,-
http://www.nv-projektmanagement.at,98,2297,1359,2019,463,190,-1,-1,0,450,450,300,0,0,0,365395,1,125,145,Apache,TYPO3 CMS,"Bootstrap, jQuery",-,-,x-content-type-options,-,-
http://www.mp-1a.at,98,2415,607,607,96,0,-1,-1,0,1200,0,0,0,0,0,336192,1,115,133,Apache,-,-,-,-,-,-,-
http://www.bk-b.at,98,2060,3411,1534,608,842,65,267193,0,150,0,150,0,690,0,325063,0,129,129,"nginx, PleskLin",-,"Bootstrap, jQuery",-,-,-,-,-
http://www.color-and-styling.at/,98,2129,1857,1631,638,162,-1,-1,0,300,0,150,0,150,0,311381,0,123,123,Apache,-,-,-,-,strict-transport-security,-,-
http://www.kfz-wanko.at,98,2308,2058,1483,946,214,-1,-1,0,0,150,0,0,0,0,293916,0,116,116,Apache,-,-,-,-,strict-transport-security,-,-
http://www.autolack-farbe-wien.at,98,2216,2101,1501,1160,96,-1,-1,0,300,0,45,0,150,0,261204,0,103,103,Apache,-,-,-,-,strict-transport-security,-,-
http://www.zoom-institut.com,98,2424,761,761,145,130,-1,-1,900,1050,0,0,0,0,0,252630,0,100,100,Apache,-,-,-,-,-,-,-
http://www.klaarmarschall.at,98,2332,1484,1595,409,55,-1,-1,0,0,0,0,0,0,0,236943,0,94,94,Apache,-,-,-,-,strict-transport-security,-,WordPress
http://www.gwconsult.eu,98,2264,1076,1076,119,0,-1,-1,450,750,150,0,0,0,0,235347,0,93,93,"nginx, PleskLin",-,-,-,-,-,-,-
https://www.mg-botendienst.at,98,2146,3385,1525,655,755,65,113202,0,0,0,0,0,150,0,227944,1,77,90,Apache,-,-,-,-,-,-,WordPress
http://www.vip-busse.at,98,1864,2873,1391,396,0,21,184221,0,0,0,0,0,300,0,225224,0,89,89,nginx,-,-,-,-,-,-,-
http://www.kfzschubertgarage.at,98,2202,2014,1311,1069,0,-1,-1,0,75,0,0,0,0,0,206642,0,82,82,Apache,-,-,-,-,strict-transport-security,-,-
http://www.blumen-fasching.at/,98,2108,908,908,158,278,-1,-1,0,0,0,0,0,0,0,204590,1,70,81,Apache,-,-,-,-,-,-,-
http://www.ktj.at,98,1696,1924,1717,1186,99,-1,-1,0,0,0,75,0,150,0,201779,0,80,80,Apache,-,-,-,-,strict-transport-security,-,-
http://www.telematik-design.at,98,1555,1593,759,148,123,-1,-1,0,0,0,0,0,0,0,167948,0,66,66,nginx,-,-,-,-,-,-,-
http://www.flughafen-parken.at,98,1917,1411,1205,352,0,-1,-1,0,0,0,0,0,150,0,165833,0,65,65,Apache,-,-,-,-,strict-transport-security,-,-
http://www.josrestaurantundbar.at,98,1996,1957,1955,187,884,0,24333,150,150,0,0,0,0,0,156621,0,62,62,"nginx, PleskLin",-,jQuery,-,-,-,-,-
http://www.obermayer-it.at,98,1794,2201,1425,337,0,15,119909,0,75,0,0,0,225,0,155125,1,53,32,nginx,-,-,-,-,-,-,-
http://www.mservices.at,98,2236,1346,1346,195,1053,0,18042,0,150,0,0,0,0,0,135534,0,53,53,Apache,APPCOMPLETE,-,-,-,-,-,-
http://www.mjurman.at,98,2099,1747,1747,240,1203,-1,-1,0,0,0,0,0,300,0,126734,0,50,50,nginx,Joomla!,-,-,-,-,-,Joomla
http://yvette.at,98,2130,1562,1562,136,760,0,109123,0,0,0,0,0,0,0,111508,1,38,44,"cloudflare, Short.io",-,-,Cloudflare,,x-content-type-options,-,-
http://www.peterzorzi.at,98,2343,2005,1403,134,769,0,27282,160,375,0,0,0,0,0,109148,1,37,43,Apache,-,-,-,-,-,-,-
http://sokop.net,98,2127,1864,1853,181,0,-1,-1,0,0,0,0,0,0,0,91505,1,31,36,Apache,-,-,-,-,-,-,-
http://www.allergieambulatorium.at,98,1914,1914,1914,167,445,0,353,0,75,0,0,0,0,0,89922,0,35,35,nginx,-,-,-,-,-,-,-
http://www.rhbau.at,98,2004,1900,1900,188,0,-1,-1,0,0,0,0,0,0,0,74570,0,29,29,"Microsoft-IIS, ASP.NET",-,-,-,-,x-frame-options,-,-
http://www.premiumclean.at,98,1625,1491,1475,199,0,0,53297,0,0,0,0,0,0,0,53893,0,21,21,nginx,-,-,-,-,-,-,-
http://grinzing-heuriger-rudolfshof.at,98,1982,1682,1682,127,1056,0,28013,0,0,0,0,0,0,0,29938,1,10,11,"nginx, PleskLin",-,-,-,-,-,-,-
http://www.beitel.at,98,611,611,611,83,0,-1,-1,0,0,0,0,0,0,0,22567,1,7,8,Apache,-,-,-,-,-,-,-
http://www.schachermaier.at,98,1858,1858,1858,116,727,0,5573,0,0,0,0,0,0,0,7883,0,3,3,Apache,-,-,-,-,-,-,-
http://www.immowert.at,97,2045,4152,2987,913,692,0,35181,0,4800,450,0,0,300,0,3080000,0,1222,1222,"nginx, PleskLin",Divi,jQuery,-,-,-,-,WordPress
http://www.analytik.at/,97,2131,2088,2083,480,0,0,337,0,0,296,0,0,378,0,969818,1,333,415,Apache,-,jQuery,-,-,x-content-type-options,-,-
http://www.lawteg7.net,97,2208,6376,2760,1538,0,38,625174,0,0,0,0,0,545,0,905334,1,310,359,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=hit, varnish;desc=hit_hit, dc;desc=fastly_g","Express, Wix.com"
http://www.co-x.at,97,2290,1922,1922,367,751,0,31448,725,1925,0,0,0,0,0,723873,0,287,287,nginx,-,-,-,-,-,-,-
http://www.koeninger.at,97,2090,2739,2097,759,412,0,187481,0,0,0,0,0,300,0,599291,0,237,237,nginx,-,jQuery,XMLHttpRequest API,,"strict-transport-security, x-content-type-options, x-frame-options",-,-
http://www.tvandmore.at,97,2290,1084,773,212,123,-1,-1,0,450,300,0,0,0,0,596554,0,236,236,Apache,-,-,-,-,-,-,-
http://www.cepicky.at,97,2072,4877,3061,1279,0,98,519964,0,0,0,0,0,565,0,566772,1,194,225,"Microsoft-IIS, ASP.NET",-,-,-,-,-,-,-
http://www.hsbau-gmbh.at,97,2211,2808,2966,799,269,0,105717,0,480,160,0,0,405,0,467796,1,160,185,Apache,Divi,jQuery,-,-,-,-,WordPress
http://www.it-amt.at,97,2294,2263,1817,1171,211,-1,-1,0,600,0,260,0,300,150,418097,0,165,165,"nginx, PleskLin",-,-,Generic Fetch API,,-,-,WordPress
http://www.horak-stolz.at,97,2331,1776,1776,424,1069,-1,-1,150,300,0,150,150,150,0,383978,1,131,152,Apache,-,jQuery,-,-,-,-,-
http://www.elevo-dfg.at,97,2605,2124,1601,1149,225,-1,-1,0,0,450,150,0,0,0,383592,0,152,152,Apache,-,-,-,-,strict-transport-security,-,-
http://www.pur-gmbh.at,97,2479,2309,1262,653,114,-1,-1,0,750,450,150,0,150,0,368214,0,146,146,Apache,-,-,-,-,strict-transport-security,-,-
http://www.nader.legal,97,2143,2143,2143,421,274,-1,-1,300,300,0,150,0,300,0,351158,1,120,139,Apache,-,-,-,-,-,-,-
http://www.garteneden.eu,97,2388,3417,1231,759,65,2,112529,0,0,0,0,0,180,0,346102,0,137,137,Apache,-,-,-,-,strict-transport-security,-,-
http://www.ab-die-taube.at,97,2063,1226,1226,279,0,-1,-1,150,375,0,0,0,0,0,344428,1,118,136,Apache,-,-,-,-,-,-,-
http://www.zahnaerztin-orgler.net,97,2535,768,768,168,139,-1,-1,750,900,0,0,0,0,0,324891,1,111,128,Apache,-,-,-,-,-,-,-
http://drsonnberger.com,97,2423,2156,1673,584,150,-1,-1,0,0,0,230,0,75,0,306045,0,121,121,Apache,WordPress,jQuery,-,-,strict-transport-security,-,WordPress
http://www.la-gente.at,97,2575,650,644,206,0,0,2383,900,1100,0,0,0,0,0,254393,1,87,100,Apache,-,-,-,-,-,-,-
http://www.ct-chemie.at,97,2429,1630,1625,189,1019,-1,-1,150,450,0,0,0,0,0,225326,0,89,89,nginx,-,jQuery,-,-,-,-,-
http://www.a-com.at,97,2587,913,913,210,279,0,18042,0,825,0,0,0,0,0,186386,0,73,73,nginx,www.webdeZZZign.at,-,-,-,-,-,-
http://www.pr-lambert.at,97,2088,2006,2006,198,1242,-1,-1,0,0,0,0,0,600,0,171131,1,58,67,Apache,-,-,-,-,-,-,-
http://www.fiberoptics.at,97,2394,1686,1686,376,1102,-1,-1,0,0,0,0,0,0,0,151893,0,60,60,Apache,WordPress,-,-,-,-,-,"WordPress, Express"
http://www.englitsch.com,97,2124,1126,1118,209,0,0,46428,0,0,0,0,0,0,0,108978,1,37,43,nginx,-,-,-,-,strict-transport-security,-,-
http://lamanufactureberg.com,97,2152,1909,1909,160,753,0,11066,0,0,0,0,0,0,0,107891,1,37,42,Apache,-,-,Generic Fetch API,,-,-,WordPress
http://www.realpro.at,97,2296,1868,1868,166,0,0,397,0,0,0,0,0,0,0,100798,0,39,40,Apache,-,-,-,-,strict-transport-security,-,-
http://www.abadi.at,97,2461,1513,1513,163,272,-1,-1,0,300,0,0,0,0,0,94447,0,37,37,Apache,-,-,-,-,-,-,-
http://sariabeata.at,97,2355,1911,1895,319,465,-1,-1,0,150,0,0,0,0,0,69353,1,23,27,nginx,WordPress,-,-,-,-,-,WordPress
http://www.shop-massimilano.com,97,2323,1434,3264,158,817,0,34695,0,0,0,0,0,0,0,69071,0,27,27,Apache,-,Bootstrap,-,-,-,-,WordPress
http://www.zeinerlaw.at,97,2158,2158,2158,139,755,0,47909,0,0,0,0,0,0,0,63496,1,21,25,Apache,-,-,-,-,-,-,-
http://www.weber-wien.at,97,2188,1890,1890,54,0,0,277,0,0,0,0,0,0,0,59406,0,23,23,nginx,-,-,-,-,-,-,-
http://stonefielddata.at,97,2191,1890,1890,143,621,0,7343,0,0,0,0,0,0,0,39161,1,13,15,Apache,-,-,-,-,-,-,-
http://www.qima.eu,97,1081,1090,1081,104,0,-1,-1,0,0,110,0,0,0,0,29211,1,10,11,nginx,-,-,-,-,-,-,-
http://www.farmer-stb.at,96,2438,1985,1985,418,830,-1,-1,5700,7200,2100,0,0,0,0,1842069,0,731,731,-,-,jQuery,-,-,"strict-transport-security, x-content-type-options",-,-
http://www.stekl.at,96,1796,6903,3850,1178,370,44,116989,0,1440,0,150,75,455,0,1523690,0,604,604,Apache,WordPress,jQuery,-,-,strict-transport-security,-,WordPress
http://www.paletten.gmbh,96,2548,2910,1266,831,0,0,87010,0,0,2930,0,0,0,0,975969,0,387,387,Vercel,-,Tailwind CSS,-,-,strict-transport-security,-,-
http://www.ivam.at,96,2396,4599,3540,1320,308,75,582922,0,730,0,0,0,720,0,971766,0,385,385,Apache,-,jQuery,-,-,-,-,-
http://www.umzug-helden.at,96,2458,2544,1741,779,302,-1,-1,0,0,0,430,0,0,0,692977,1,238,275,nginx,Site Kit by Google,jQuery,-,-,-,-,WordPress
http://www.kfz-hammerschmid.at,96,2468,3599,1952,1118,321,-1,-1,0,375,450,150,0,0,0,600039,1,206,238,"nginx, PleskLin",Elementor,jQuery,-,-,-,-,WordPress
http://pizzeria-aladdin.at,96,2301,2933,2451,600,295,-1,-1,0,450,0,150,0,750,150,573202,1,196,227,Apache,-,"Bootstrap, jQuery",-,-,-,-,-
http://www.putzerei.co.at/,96,2584,1707,1707,379,515,-1,-1,0,407,600,257,0,0,0,528419,0,209,209,Apache,-,jQuery,-,-,strict-transport-security,-,-
http://www.elektrotechnik-hager.at,96,1810,4009,1306,800,0,173,112155,0,0,330,0,0,300,0,500215,1,171,198,Apache,-,-,-,-,-,-,-
http://www.u-fit.at,96,2571,2598,1690,403,536,-1,-1,0,600,150,300,0,150,0,481660,1,165,191,Apache,WordPress,jQuery,-,-,-,-,WordPress
http://www.vatech-finance.com,96,2708,1208,1208,342,97,-1,-1,150,750,0,0,0,0,0,472060,0,187,187,Apache,-,-,-,-,strict-transport-security,-,-
http://www.gs-gruber-schmidt.at,96,2648,1371,1395,525,209,-1,-1,150,900,0,0,0,750,0,470753,0,186,186,"nginx, PleskLin",Incomedia WebSite X5,jQuery,-,-,strict-transport-security,-,-
http://www.ceragkuk.com/,96,2585,2223,1553,274,433,-1,-1,0,352,0,352,0,146,71,468385,0,185,185,Apache,-,"Bootstrap, jQuery",-,-,strict-transport-security,-,-
http://www.pc-rettung.at,96,2572,1831,1831,564,474,-1,-1,0,0,0,300,0,0,0,420726,1,144,167,Apache,-,"Bootstrap, jQuery",-,-,-,-,WordPress
http://www.op-architekten.com/de/,96,2749,1538,1767,579,202,0,18042,0,445,0,0,0,0,0,324278,0,128,128,Apache,-,jQuery,-,-,-,-,Joomla
http://www.alexandersailer.at,96,2191,2191,2191,319,300,-1,-1,0,0,0,300,150,0,0,320483,1,110,127,Apache,Joomla!,-,-,-,"x-content-type-options, x-frame-options, content-security-policy",-,Joomla
http://hynst.at,96,2633,2130,1830,289,733,-1,-1,0,300,0,150,0,0,0,319716,1,109,126,Apache,-,-,-,-,-,-,-
http://www.wien-cloud.com,96,2642,1358,1358,383,269,-1,-1,75,300,0,225,0,0,0,287213,1,98,113,Apache,-,"Bootstrap, jQuery",-,-,-,-,-
http://www.alkier.at,96,1676,1241,1241,184,133,0,78098,0,450,0,0,0,0,0,263159,0,104,104,Microsoft-IIS,-,-,-,-,-,-,-
http://orthoptera.at,96,2706,1391,1387,161,0,-1,-1,600,750,0,0,0,0,0,262482,0,104,104,Apache,-,-,-,-,-,-,-
http://www.computerexpert.at,96,1884,1880,2114,846,155,-1,-1,0,0,0,150,0,150,0,207050,0,82,82,Apache,-,-,-,-,strict-transport-security,-,Express
http://www.di-gruber.com,96,612,623,612,106,0,0,184499,0,315,0,0,0,0,0,186245,0,73,73,Apache,-,-,-,-,-,-,-
